,quote,classe,methode of collection,groupe,source URL
9789,أنا منافق إذا أنا موجود، هذا حالهم اليوم وغداً وربما بعد الغد، ولكن مهما ارتفعوا للقمة سيبقون في ظلمات الأنفاق.,النفاقُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D9%88%D8%AD%D9%83%D9%85_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%81%D9%82%D9%8A%D9%86
9790,المنافق لسانه يسرّ وقلبه يضرّ.,النفاقُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D9%88%D8%AD%D9%83%D9%85_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%81%D9%82%D9%8A%D9%86
9791,المنافق قوله جميل وفعله الدّاء الدّخيل.,النفاقُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D9%88%D8%AD%D9%83%D9%85_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%81%D9%82%D9%8A%D9%86
9792,المنافق لنفسه مداهن وعلى النّاس طاعن.,النفاقُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D9%88%D8%AD%D9%83%D9%85_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%81%D9%82%D9%8A%D9%86
9795,ذات صلة,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9796, أقوال وحكم عربية,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9797, أقوال وحكم مأثورة,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9798, لن تستطيع أن تمنع طيور الهمّ أن تُحلّق فوق رأسك، ولكنك تستطيع أن تمنعها أن تُعشّش في رأسك.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9799, طالما أنّك ستفكّر على أيّة حال، فكّر في أشياء كبيرة جدّاً، أنا لا أعرف السّلاح الذي سيستخدمه الإنسان في الحرب العالميّة الثالثة، لكنّي أعرف أنّه سيستخدم العصا والحجر في الحرب العالميّة الرابعة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9800, ثلاثة يتشابهون في عقولهم: الشّاعر، والمجنون، والمُحب.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9801, لا تسقني ماء الحياة بذلّةٍ، بل فاسقني بالعزّ كأس الحنظل.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9802, لا تحسب العلم ينفع وحده ما لم يُتوَّج بالأخلاق.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9803, أربعة تصبح بها سيداً على قومك هي: الأدب، والعلم، والعفّة، والأمانة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9804, إذا استطعت أن تكسب رجلاً إلى قضيّتك، أقنعه بدايةً بأنك صديقه المُخلص.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9805, لأَننَا نُتقن الصَّمت، حمَّلونَا وزْرَ النَّوايا.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9806, على المرءِ إذا كان غنيّاً بالذّهب أو المعرفة أن يراعي فقر الآخرين.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9807, لا تجعل حياتك كمقالٍ في جريدة، ما أروعك عندما تكون بطلاً لروايةٍ مشهورة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9808, قد يفشل المرء كثيراً في عمله، ولكن لا نعتبره خائناً إلا إذا بدأ يلقي اللوم على غيره.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9809, قد يكون العالم مليئاً بالقصصِ المأساوية، لكنهُ أيضاً مليء بحكاياتِ التغلّب على المآسي.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9810, هناك من يستحقّ الحب، وهناك من يستحق الكراهية، لكن المشكلة الحقيقية كيف تُفرّق بينهما.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9811, خير لك أن تظل صامتاً، ويظن الآخرون أنك أبله، من أن تتكلم فتؤكد تلك الظنون.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9812, أوّل الحزم المشورة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9813, غنى المرء لا يقدر بعددِ الأشياء التي يملكها، بل بعدد الأشياء التي يستطيع الاستغناء عنها.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9814, الخبرةُ هي المشط الذي تعطيك إياه الحياة عندما تكون قد فقدت شعرك.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9815, بعضنا كالحبرِ، وبعضنا كالورقِ، فلولا سواد بعضنا لما تعلمنا في هذهِ الحياة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9816, لا تمدحنّ امرأً حتّى تجرّبه، ولا تذمّه من غير تجريب.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9817, أنا لا أقرأ رسائل الشتم التي توجه إلي، ولا أفتح مظروفها فضلاً عن الردِ عليها، لأنني لو اشتغلت بها لما قدمت شيئاً لشعبي.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9818, لأستسهلنّ الصعب أو أدرك المنى، فما انقادت الآمال إلّا لصابر.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9819, من العظماءِ من يشعر المرء بحضرتهِ أنه صغير، ولكن العظيم بحق هو من يُشعر الجميع في حضرته بأنهم عظماء.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9820, ليس الغريب غريب الشام واليمن، إنّ الغريب غريب اللحد والكفن، إنّ الغريب له حق غربته على المقيمين في الأوطان والسّكن.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9821, انتظار النّجاح بدون العمل الشّاق لتحقيقه، يعادل انتظار الحصاد بدون بذر البذور.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9822, إذا دعتك قدرتك إلى ظلم الناس فاذكر قدرة الله عليك.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9823, لا تطلب سرعة العمل بل تجويده؛ لأن الناس لا يسألونك في كم فرغت منه بل ينظرون إلى إتقانه وجودة صنعه.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9824, إن لم تستطع أن تكون نجماً في السّماء فحاول أن تكون مصباحاً في حياتِك.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9825, لا تأتي العظمة عندما تسير الأمور معك على خير ما يرام، ولكنّها تأتي عندما يتمّ اختبارك بحق، وعندما تتعرّض لبعضِ الضّربات وبعض الإحباطات، وتشعر بالحزن والألم؛ لأنّك لا يمكن أبداً أن تشعر بروعة وجودك في قمم الجبال ما لم تكن في أسفل الوديان.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9826, إذا خرجت الكلمة من القلب دخلت في القلب، وإذا خرجت من اللّسان لم تتجاوز الآذان.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9827, المرأة كالجيتار لا تعطي ألحانها إلّا لمن يتقن العزف على أوتار قلبها.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9828, الواقع يثبت لنا أنّ الاستمرار في مقاومة الظّلم يؤدّي بالنّهاية إلى إزالة هذا الظلم، وأسمى مقاومة للظلم هي مقاومة ظلم الإنسان لنفسه.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9829, حاول أن تتميّز في مجالِ ما مفيد أو جانب ما يهتم بهِ الناس فإن التميز جواز مرور أيضاً إلى قلوب الناس.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9830, عندما تغير نظرتك للأشياء من حولك، تجد كل شيء حولك قد تغيّر.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9831, أنا أسير ببطء، لكن لا أسير إلى الخلف أبدا.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9832, لا أعرف ما هو سرّ النجاح، لكن سرّ الفشل هو محاولة إرضاء الناس.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9833, لا يوجد إنسان فاشل، ولكن يوجد إنسان بدَأ من القاع وبقي فيه.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9834, عن لقمان قوله: ثلاث ليس فيهن حيلة: فقر يُخالطه كسل، وعداوة يداخلها حسد، ومرض يمازجه هَرَم.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9835, لا تنهَ عن خلق وتأتي مثله، عارٌ عليك إذا فعلت عظيم.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9836, لا تجعل أحداً يعرف سرّ دمعتك؛ لأنّه سوف يعرف كيف سيبكيك.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9837, ربّما كان من الخير أن تحبّ بعقلٍ ورويّة، ولكن من المتعب حقّاً أن تحبّ بجنون.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9838, الذي باع بلاده وخان وطنه مثل الذي يسرق من بيت أبيه ليطعم اللصّوص؛ فلا أبوه يسامحه ولا اللّصوص يكافئونه.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9839, إنّ أخاك الحق من يسعى معك، ومن يضرّ نفسه لينفعك.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9840, الحصاة من الجبل.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9841, أهدي كتابي هذا للّذين لا يعملون، ويؤلمهم أن يعمل الآخرون.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9842, كثرة العتاب تورث البغضاء.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9843, سُئلت أم: من تحبين من أولادك؟ قالت: مريضهم حتى يشفى، وغائبهم حتى يعود، وصغيرهم حتى يكبر، وجميعهم حتى أموت.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9844, أن تضيء شمعةٌ صغيرةٌ خيرٌ لك من أن تنفق عمرك تلعن الظلام.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9845, لا يحزنك أنك فشلت ما دمت تحاول النّجاح.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9846, ذو العقل يشقى في النعيم بعقلهِ.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9847, لا يمكن لمعرفة إنسان أن تتجاوز خبراته.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9848, ترويض الرّغبات هو ما يصنع الشّخصية.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9849, لا بأس في أن يكون المتكلم أحمقاً ما دام المستمع حكيماً.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9850, لا توجد شجرةٌ لم يهزها ريح.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9851, اصحب الناس بمكارمِ الأخلاق، فإن الثواء بينهم قليل.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9852, اثنان لا يصطحبان أبداً: القناعة والحسد.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9853, المرأة لغز مفتاحه كلمةٌ واحدةٌ هي الحب.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9854, أنا أفكر إذا أنا موجود.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9855, لا شيء يأتي من لا شيء، لا شيء يأتي من العدم.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9856, الإنسان الذي لم يخطئ لم يجرب شيئاً جديداً.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9857, الفتن التي تختفي وراء قناع الدين تجارة رائجة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9858, لا راحة لمن تعجل الراحة بكسله.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9859, كل شيء في حركة مستمرة وتغيّر.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9860, الكلاب تنبح في وجه كل من لا تعرفه.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A3%D9%82%D9%88%D8%A7%D9%84_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%85%D8%A3%D8%AB%D9%88%D8%B1%D8%A9
9865,ذات صلة,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9866, حكم وأمثال عربية,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9867, حكم عربية جميلة,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9868, اسأل مجربًا ولا تسأل حكيمًا.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9869, ليست السعادة في أن تعمل دائمًا ما تريد بل في أن تريد ما تعمله.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9870, الابتسامة كلمة طيبة بغير حروف.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9871, لا تفكر في المفقود حتى لا تفقد الموجود.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9872, من قنع من الدنيا باليسير هان عليه كلّ عسير.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9873, الكلمة الطيبة جواز مرور إلى كلّ القلوب.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9874, إذا ازداد الغرور، نقص السرور.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
9875, الضمير المطمئن خير وسادة للراحة.,المنُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%A7%D8%AC%D9%85%D9%84_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
