quote,classe,methode of collection,groupe,source URL
القلب يعرف ما لا ينطق به اللسان وما لا تسمعه الآذان.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
كل أعضاء الجسم البشري يصيبها الإرهاق، إلا اللسان.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
باللسان يسكت الأنام، بالسكوت يتكلم الحجر.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
يا لكثافة الشوك الذي تخبئه عضلة اللسان.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
أحياناً يكون الصمت أفضل بكثير في التعبير مما تفعله الكلمات المضطربة.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
من صمت نجا.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
بكثرة الصمت تكون الهيبة.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
المصيبة ليس في ظلم الأشرار بل في صمت الأخيار.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
يجب أن تعمل في صمت، ولا يجب أن يكون الصمت عملك.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
لا بدّ أحياناً من لزوم الصمت ليسمعنا الآخرون.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت هو الصديق الوحيد الذي لن يخونك أبداً.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
خير الفضائل الصمت لأنك بواسطته تستمع للآخرين فتعرف عيوبهم وتخفي عيوبك.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
إذا افتخر الناس بحسن كلامهم فافتخر أنت بحسن صمتك.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت زينة للجاهل في جمعية العقلاء.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
إن الصمت نعمة هائلة مسلوبة منا.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
ما ندمت على سكوتي مرة، ولكن ندمت على الكلام مراراً. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت هو العلم الأصعب من علم الكلام. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت هو شيء يصعب على الجميع تفسيره. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
مهما تكلّمنا فسيكون الصمت فِي النهاية هُو الحل. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
أحياناً نحتاج كثيراً من الصمت لنغسل به غبار الكلام .,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
العاقل من يعرف متى يتكلم ومتى يصمت. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
وقد يكون في الكلام بعض الراحة وقد يكون في الصمت بعض الفضيلة.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
ليس السكوت بُكماً ولكنه رفض للتكلم إذاً فهو نوع من الكلام. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت أبلغ كلام. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمتُ لغة العُظماء. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت دواء؛ تعلَمت أن أتجرَع هذا الدواء في كل الأوقات ومن أشفى.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
إن جرحك أحدهم، إمّا أن تصمت وإمّا أن تقول قول يلجمه. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت هو باقة من أحاديث كثيرة لا يعرف اللسان كيف ينطقها سوياً.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
عندما تعجز الجوارح عن التعبير يبقى الصمت هو المعبّر الوحيد عن ما يؤلم الإنسان. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
يقف الكلام على حافّة الصمت فينتهي. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
للصمت هيْبَة تُدركونها جيداً في حضرة ما لا يستحق الكلام.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت ليس ضعفاً، هو القوة الحقيقية في مواجهة النفس، ما يقوله الآخرون لا يضرك إلّا إذا شئت.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
عندما يتحول الحب إلى كراهية والتضحية إلى نكران والإنسان إلى وحش لا نملك إلّا إنّ نصمت. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
لا تنطق بالكلام إلّا إذا كان كلامك خير من الصمت. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
حين لا تعرف أولى بك أن تحتضن الصمت رفيقاً حتّى تدركك المعرفة.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
لا تتكلم إذا وجب عليك السكوت ولا تسكت إذا وجب عليك الكلام. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
لا تترك لسانك يسبق عقلك. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الشيء الذي لا يمكن التعبير عنه بالكلمات لا يمكن إدراكه إلا بالصمت.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
ردّد في سرِّك إن الصمت مريحٌ لك وللآخرين، وخاصةً الآخرين .,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
لا جدوى من الاحتماء بمظلة الكلمات، فالصمت أمام المطر أجمل.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
أحمدُ البلاغة الصمت حين لا يَحْسُنُ الكلام. ,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
في الهدوء نعيم وفي الصمت حياة وما بين الاثنين تفاصيل لا أحد يدركها.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
الصمت تأتأةٌ ثرثارةٌ بين عناصرَ لا تتقن الكلام.,الثرثرةُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85
١ حكم عن الغدر والخداع,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
٢ حكم عن غدر وخداع الأصدقاء,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
٣ حكم عن غدر الزمان,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
٤ حكم عن غدر وخداع المحبين,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
٥ أشعار عن الغدر والخيانة,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
ذات صلة,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
 حكم وأمثال عن الغدر,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
 أقوال عن الخداع,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
إذا طعنت من الخلف فاعلم أنّك في المقدمة.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
الكذب لا يفيد شيئاً فهو لا يخدع إلا مرةً واحدةً.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
ليست كل الأزهار ثمار.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
لا تسألني عن الغدر، فأنا لا أعتقد أن هناك كلمات قادرة على وصفه.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
المنافق الحقيقي هو الذي لا يُدرك خداعه لأنّه يكذب بصدق.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
خداع واحد فقط هو الممكن في المطلق، ألا وهو خداع النفس.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
من غرابة التبسيط أنني أحياناً أتعرض للظلم والخداع، فأضحك ممن يظن أنني لا أعرف أنني ظُلِمت وخُدِعت.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
لقد علمتني حياة الكتابة أن أرتاب من الكلمات، فأكثرها شفافيةً غالباً ما يكون أكثر غدراً.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
الوفاء من شيم الكرام، والغدر من صفات اللئام.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
يستطيع الكذب أن يدور حول الأرض في انتظار أن تلبس الحقيقة حذاءها.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
كفى بالمرء غدر أن يكون أميناً للخونة.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
لا أحد يخدعنا، بل نحن نخدع أنفسنا.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
إن أكبر عملية خداع قام بها الشيطان هي إقناعه للكثيرين بألا وجود له.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
خلال الكبرياء نحن نقع في خداع أنفسنا، لكن بالتعمق تحت سطح الضمير​، فإن صوتاً صغيراً هادئاً يقول لنا شيء ما غير صحيح.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
رأيت الناس خداعاً إلى جانب خداع، يعيشون مع الذئب ويبكون مع الراعي.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
يسهل خداع الشباب؛ لأنّهم يستعجلون الأمل.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
خداع الناس أسهل من إقناعهم أنّهم قد تم خداعهم.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
نكران الجميل غدر للصرف والأمانة.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
لا تيأس من وحدتك، فهي المكان الوحيد الذي تضمن فيه عدم خيانتك.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
إن الخيانة في حد ذاتها ميتة سيئة.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
أصعب شيء في حياتنا غدر الأصدقاء وطعنهم لنا.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
من السهل أن تحب الناس، ولكن من الصعب أن تجبر الناس على حبك.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
كم من ندامة خلفتها وراء هذا الصديق، وكتبت من صميم فؤادي وصديد قلبي.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
أمر طبيعي أن يطعنك أحدهم في ظهرك إن كنت في المقدمة، لكن الصدمة أن تلتفت فتجده أقرب الناس إليك.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
جرب صديقك قبل أن تثق به.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
من يتركني ويرحل، سأعتبره مثل الذي ترك الدنيا ورحل عنها، فأمواتي لا يعودون، حتى لو أهلكني فراقهم.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
كم من ندامة خلفتها وراء هذا الصديق، وكتبت من صميم فؤادي وصديد قلبي.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
إذا خانك الشخص مرة فهذا ذنبه، أما إذا خانك مرتين فهذا ذنبك أنت.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
قمة الخيانة أن تعطيني ظهرك وأنا في أمسّ الحاجة إلى قبضة يدك.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
لا تحزن إذا حذفك أحدهم من حياته، فلربما لم يتحمّل مرافقة الملوك، فقرّر المشي مع أمثاله.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
الصداقة صخرة لا تحطمها إلا مطرقة الخيانة.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
ما أبشع أن تخون صديقاً، ولكن الأبشع أن تكون الخيانة سهلة.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
 ليس من الصعب أن تضحي من أجل صديق، ولكن من الصعب أن تحب صديقاً يستحق التضحية.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
إذا كان الأمس قد ضاع فبين يديك اليوم، وإذا كان اليوم سوف يجمع أوراقه ويرحل، فلديك الغد، لا تحزن على الأمس فهو لن يعود، ولا تأسف على اليوم  فهو راحل.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
صار الغدر لعب هذه الأيام، وغربة الوطن هواية إجبارية.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
أخشى ما أخشاه أن يأتي اليوم الذي يصبح فيه الغدر وجهة نظر.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
إذا متّ في المستقبل القريب، أو أُصبت بالعجز التّام، فسيكون لي أن أقول أنّي مزّقت نفسي بنفسي، الدّنيا وأنا اثنان مزّقا كلاهما جسمي في صراع لم يكن من الممكن التغلّب عليه.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
لا تنسى أن الله قريب منك للحد الذي يجعلك صلباً لا تهزمك الدنيا ولا يكسرك البشر.,الخداعُ,web scrapping, Ahmed Adel,https://mawdoo3.com/%D8%AD%D9%83%D9%85_%D8%B9%D9%86_%D8%A7%D9%84%D8%BA%D8%AF%D8%B1_%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D8%A7%D8%B9
